Gender,Kanji,Hiragana,Romaji
Female,柴田晃誉,しばたあきよ,shibata akiyo
Male,平沼董,ひらぬまおさむ,hiranuma osamu
Male,沖田大宜,おきたともなり,okita tomonari
Male,岩切英証,いわきりひであき,iwakiri hideaki
Female,横沢絵麗奈,よこざわえれな,yokozawa erena
Female,下田暉了,しもだあきよ,shimoda akiyo
Male,峰岸孝敬,みねぎしたかよし,minegishi takayoshi
Female,竹本奈海,たけもとなみ,takemoto nami
Male,池谷広斉,いけやこうせい,ikeya kousei
Female,浅見明維子,せんけんあいこ,senken aiko
Female,磯村唯加,いそむらゆか,isomura yuka
Male,曽我部昂樹,そがべこうき,sogabe kouki
Female,関谷恵莉佳,せきやえりか,sekiya erika
Male,石塚輝吉文,いしつかきよふみ,ishitsuka kiyofumi
Male,奥谷紀志,おくたにただし,okutani tadashi
Male,小早川寛通,こばやかわひろみち,kobayakawa hiromichi
Male,今津安高,いまつやすたか,imatsu yasutaka
Male,福嶋好史,ふくしまこうじ,fukushima kouji
Male,安永寛禮,やすながひろのり,yasunaga hironori
Male,野中彰示,のなかしょうじ,nonaka shouji
Male,池内駿二,いけうちしゅんじ,ikeuchi shunji
Male,宇都宮佳恭,うつのみやよしやす,utsunomiya yoshiyasu
Male,辰巳昌啓,たつみあつひろ,tatsumi atsuhiro
Male,横沢重敏,よこざわしげとし,yokozawa shigetoshi
Female,横沢祥子,よこざわさいこ,yokozawa saiko
Female,門田眞沙美,かどたまさみ,kadota masami
Female,萩野貴誉子,はぎのきよこ,hagino kiyoko
Female,角田春風,つのだはるか,tsunoda haruka
Male,藤澤裕輝,ふじさわひろき,fujisawa hiroki
Female,池野味子,いけのちかこ,ikeno chikako
Male,横井直詳,よこいなおよし,yokoi naoyoshi
Male,白川安宏,しらかわやすひろ,shirakawa yasuhiro
Male,李将進,りまさのぶ,ri masanobu
Male,藤倉匡明,ふじくらまさあき,fujikura masaki
Female,武市営子,たけちえいこ,takechi eiko
Male,照屋周至,てるやひろし,teruya hiroshi
Male,本郷詔吾,ほんごうしょうご,hongou shougo
Female,西森瑠奈,にしもりるな,nishimori runa
Male,寺沢且政,てらさわかつまさ,terasawa katsumasa
Male,村岡槙介,むらおかしんすけ,muraoka shinsuke
Male,与那嶺展和,よなみねひろかず,yonamine hirokazu
Female,神戸奈百美,こうべなおみ,koube naomi
Female,坂東妃理子,ばんどうきりこ,bandou kiriko
Female,高沢亞久子,たかさわあきこ,takasawa akiko
Female,神林弥子,かんばやしひさこ,kanbayashi hisako
Female,江川尭代,えがわあきよ,egawa akiyo
Female,沖奈甫,おきなお,oki nao
Male,倉本壽郎,くらもととしお,kuramoto toshio
Female,二階堂巴絵,にかいどうともえ,nikaidou tomoe
Female,篠原志緒里,しのはらしおり,shinohara shiori
Male,能勢文,のせあきら,nose akira
Female,浅見惠位子,せんけんえいこ,senken eiko
Female,太田悠歌,おおたはるか,oota haruka
Male,柿本有康,かきもとともやす,kakimoto tomoyasu
Female,金澤光子,かなざわあきこ,kanazawa akiko
Male,石崎範好,いしざきのりよし,ishizaki noriyoshi
Male,中山一雪,なかやまかずゆき,nakayama kazuyuki
Male,大坪朝治,おおつぼともはる,ootsubo tomoharu
Female,泉谷小緒里,いずみやさおり,izumiya saori
Male,千原貴世志,ちはらきよし,chihara kiyoshi
Male,樋渡孝典,ひわたりこうすけ,hiwatari kousuke
Female,木山希以,きやまけい,kiyama kei
Female,板橋里江,いたばしりえ,itabashi rie
Male,加藤全生,かとうたけお,katou takeo
Male,露木雄寿,つゆきかつひさ,tsuyuki katsuhisa
Female,牟田裕英,むたひろえ,muta hiroe
Male,杉岡督,すぎおかただし,sugioka tadashi
Female,馬場名津子,ばばなつこ,baba natsuko
Female,高地洋,こうちひろ,kou chihiro
Female,飯村沙奈枝,いいむらさなえ,iimura sanae
Female,畠中千晃,はたなかちあき,hatanaka chiaki
Female,杉村治香,すぎむらはるか,sugimura haruka
Female,西井夏生,にしいなつみ,nishii natsumi
Male,上野由隆,うえのよしたか,ueno yoshitaka
Male,大畠晃俊,おおはたあきとし,oohata akitoshi
Female,小松崎彩尉子,こまつざきさいこ,komatsuzaki saiko
Female,矢崎沙起子,やざきさきこ,yazaki sakiko
Male,杉岡忠孝,すぎおかただよし,sugioka tadayoshi
Female,浜野裕子,はまのひろこ,hamano hiroko
Male,巽洋大,たつみひろき,tatsumi hiroki
Male,丸谷洸一,まるやこういち,maruya kouichi
Male,赤松成礼,あかまつしげのり,akamatsu shigenori
Male,豊岡昭朗,とよおかあきお,toyooka akio
Female,深野郷三,ふかのさとみ,fukano satomi
Male,増子充慶,ましこみつよし,mashiko mitsuyoshi
Female,須山英依子,すやまえいこ,suyama eiko
Male,木田良也,きだかずや,kida kazuya
Male,小黒基一,こぐろきいち,koguro kichi
Male,福留淑彦,ふくどめよしひこ,fukudome yoshihiko
Female,大内香詳子,おおうちかよこ,oouchi kayoko
Female,長崎真須美,ながさきますみ,nagasaki masumi
Male,坂上偉智朗,さかがみいちろう,sakagami ichirou
Female,宮下巴菜子,みやしたはなこ,miyashita hanako
Male,日下清幸,くさかせいこう,kusaka seikou
Female,関本更子,せきもときょうこ,sekimoto kyouko
Male,高沢智満,たかさわともみつ,takasawa tomomitsu
Female,市野悌絵,いちのともえ,ichino tomoe
Male,森脇了,もりわきさとる,moriwaki satoru
Male,野村陽仁,のむらようじ,nomura youji
Male,黒川吾紀明,くろかわあきひろ,kurokawa akihiro
Male,本間友則,ほんまとものり,honma tomonori
Female,岡野志保子,おかのしほこ,okano shihoko
Female,吉元真生,よしもとまい,yoshimoto mai
Male,金井隆寧,かないたかやす,kanai takayasu
Male,茨木貴比呂,いばらきたかひろ,ibaraki takahiro
Female,河村紀吏子,かわむらのりこ,kawamura noriko
Female,高林明,たかばやしあき,takabayashi aki
Male,古家孝朗,ふるやたかお,furuya takao
Male,大貫一人之,おおぬきかずとし,oonuki kazutoshi
Female,根岸星愛,ねぎしせいら,negishi seira
Male,金井康展,かないやすのぶ,kanai yasunobu
Female,吉田用子,よしだちかこ,yoshida chikako
Female,安西尚緒,あんざいなお,anzai nao
Male,平石託嗣,ひらいしたくじ,hiraishi takuji
Female,前山幹男,さきやまのぶこ,sakiyama nobuko
Female,山村知笑,さんそんちえみ,sanson chiemi
Male,北山仁明,きたやままさあき,kitayama masaki
Male,諸岡章雄,もろおかあきお,morooka akio
Female,大友堯子,おおともたかこ,ootomo takako
Male,永野伯文,ながののりよし,nagano noriyoshi
Male,星野渉士,ほしのしょうじ,hoshino shouji
Female,船田亜公子,ふなだあきこ,funada akiko
Male,梅津浩大,うめつひろと,umetsu hiroto
Male,金本耕造,かなもとこうぞう,kanamoto kouzou
Female,清川佳珠江,きよかわかずえ,kiyokawa kazue
Male,広沢良摩,ひろさわりょうま,hirosawa ryouma
Male,下川茂記,しもかわしげのり,shimokawa shigenori
Male,西川光生,にしかわこうせい,nishikawa kousei
Female,若井左千子,わかいさちこ,wakai sachiko
Female,影山典香,かげやまふみか,kageyama fumika
Male,佐々木城旨,ささきくによし,sasaki kuniyoshi
Male,及川敦己,おいかわあつき,oikawa atsuki
Male,大橋理嘉,おおはしまさひろ,oohashi masahiro
Female,仲井麻耶,なかいまあや,nakai maya
Female,小野沢佐旭子,おのざわさきこ,onozawa sakiko
Male,塙尚倫,はなわたかのり,hanawa takanori
Male,森本正任,もりもとまさと,morimoto masato
Male,砂田友登,すなだとものり,sunada tomonori
Male,岡林就五,おかばやししゅうご,okabayashi shugo
Female,郡司佳乃子,ぐんしかのこ,gunshi kanoko
Female,梶本紀利子,かじもとのりこ,kajimoto noriko
Female,福留志津子,ふくどめしずこ,fukudome shizuko
Female,早瀬日咲子,はやせひさこ,hayase hisako
Male,仙波剛成,せんなみたかみち,sennami takamichi
Female,吉武明希乃,よしたけあきの,yoshitake akino
Male,樋口理敏,ひぐちまさとし,higuchi masatoshi
Male,島村尊秀,しまむらたかひで,shimamura takahide
Male,浜崎京洋,はまざきあつひろ,hamazaki atsuhiro
Male,安村総司,やすむらそうし,yasumura soushi
Male,山城由児,やましろゆうじ,yamashiro yuji
Male,小泉洸輔,こいずみこうすけ,koizumi kousuke
Male,矢野義仁,やのともひと,yano tomohito
Male,永瀬孟弘,ながせたかひろ,nagase takahiro
Female,楠田杏妃子,くすだあきこ,kusuda akiko
Male,松崎慎輔,まつざきしんすけ,matsuzaki shinsuke
Female,池本愛依子,いけもとあいこ,ikemoto aiko
Male,浜田亘高,はまだひろたか,hamada hirotaka
Female,木下賀生里,きのしたかおり,kinoshita kaori
Male,岩間厚保,いわまあつお,iwama atsuo
Female,末松絵李,すえまつえり,suematsu eri
Male,浦洸滋,うらこうじ,ura kouji
Female,平山奈司子,ひらやまなつこ,hirayama natsuko
Male,池原崇行,いけはらたかみち,ikehara takamichi
Female,新井暁野,あらいあきの,arai akino
Female,宮島里文,みやじまさとみ,miyajima satomi
Female,布施梨絵子,ふせりえこ,fuse rieko
Female,柳香奈江,やなぎかなえ,yanagi kanae
Female,平原実岐,へいげんみき,heigen miki
Female,小黒求美子,こぐろくみこ,koguro kumiko
Male,森野重好,もりのしげよし,morino shigeyoshi
Male,長谷川朋美,はせがわともよし,hasegawa tomoyoshi
Female,清野紀美江,せいのきみえ,seino kimie
Female,住吉淑子,すみよししずこ,sumiyoshi shizuko
Male,水戸功治,みとこうじ,mito kouji
Male,沖野岳聡,おきのたけとし,okino taketoshi
Female,石本那央子,いしもとなおこ,ishimoto naoko
Female,安東直央子,あんどうなおこ,andou naoko
Male,菅井俊敬,すがいとしたか,sugai toshitaka
Male,和気宰順,わきただゆき,waki tadayuki
Female,藤谷美紗樹,ふじたにみさき,fujitani misaki
Female,戸谷寿詠,とやかずえ,toya kazue
Female,二木翔純,にきかすみ,niki kasumi
Female,城戸紗穂理,きどさおり,kido saori
Male,山川拓則,やまかわひろのり,yamakawa hironori
Male,河西英爾,かさいえいじ,kasai eiji
Male,安里進司,ありしんじ,ari shinji
Female,広岡華南枝,ひろおかかなえ,hirooka kanae
Female,古野莉沙,ふるのりさ,furuno risa
Female,藤城静夏,ふじしろしずか,fujishiro shizuka
Male,木下知礼,きのしたともひろ,kinoshita tomohiro
Male,福山由次,ふくやまよしつぐ,fukuyama yoshitsugu
Female,砂川智未,すながわさとみ,sunagawa satomi
Female,木本先喜子,もくほんさきこ,mokuhon sakiko
Male,坂巻淳,さかまきさとし,sakamaki satoshi
Female,宇田川雅知子,うだがわまちこ,udagawa machiko
Male,深沢建冶,ふかざわけんじ,fukazawa kenji
Female,武内志遠里,たけうちしおり,takeuchi shiori
Male,金崎伸良,かなさきのぶよし,kanasaki nobuyoshi
Male,西内寿宜,にしうちとしのり,nishiuchi toshinori
Female,深田享子,ふかだきょうこ,fukada kyouko
Male,辻井庫太郎,つぢいこたろう,tsudii kotarou
Female,平間智夏,ひらまちなつ,hirama chinatsu
Female,森野会美,もりのえみ,morino emi
Male,松尾毅雄,まつおたけお,matsuo takeo
Male,柴山英暁,しばやまひであき,shibayama hideaki
Female,春田希子,はるたのりこ,haruta noriko
Female,宮永愛奈,みやながあきな,miyanaga akina
Female,森田楓花,もりたふうか,morita fuka
Male,小久保唯希,こくぼともや,kokubo tomoya
Female,村井嘉緒理,むらいかおり,murai kaori
Male,島村宗延,しまむらむねたか,shimamura munetaka
Female,仲田柚伽,なかだゆか,nakada yuka
Female,石森直三,いしもりなおみ,ishimori naomi
Female,二瓶純子,ふたびんのりこ,futabin noriko
Female,石谷乃莉子,いしたにのりこ,ishitani noriko
Female,牛尾杏香,うしおきょうこ,ushio kyouko
Male,澤田勘資,さわださとし,sawada satoshi
Male,豊岡裕尚,とよおかひろたか,toyooka hirotaka
Female,角野操美,すみのさとみ,sumino satomi
Female,畑貴己子,はたけきみこ,hatake kimiko
Male,寺井輝,てらいひかる,terai hikaru
Male,尾関卓至,おぜきたくじ,ozeki takuji
Female,仲間絵理子,なかまえりこ,nakama eriko
Female,井関史見,いせきひとみ,iseki hitomi
Female,寺本曖比子,てらもとえいこ,teramoto eiko
Female,岡元都美,おかもとさとみ,okamoto satomi
Female,綾部右奈,あやべあきな,ayabe akina
Male,大江智詩,だいこうさとし,daikou satoshi
Male,駒田考幸,こまだたかゆき,komada takayuki
Male,鳥井丈将,とりいたけまさ,torii takemasa
Female,鹿野澪,かのみお,kano mio
Male,内田直主,うちだなおゆき,uchida naoyuki
Female,西田夏江,にしだなつえ,nishida natsue
Male,斎木朋義,さいきともよし,saiki tomoyoshi
Female,宮下枝理香,みやしたえりか,miyashita erika
Male,野本聖人,のもとまさひと,nomoto masahito
Female,笹本奈々映,ささもとななえ,sasamoto nanae
Male,西島金嗣,にしじまきんじ,nishijima kinji
Male,岩田享幸,いわたたかゆき,iwata takayuki
Female,高山清絵,こうざんすみえ,kouzan sumie
Male,城祐史,しろひろし,shiro hiroshi
Female,長屋圭比子,ながやけいこ,nagaya keiko
Male,下野貢成,げやこうせい,geya kousei
Female,飯田典絵,いいだふみえ,iida fumie
Male,朝日広徳,あさひひろのり,asahi hironori
Male,真鍋永祐,まなべえいすけ,manabe eisuke
Male,安達淳良,あだちただよし,adachi tadayoshi
Male,片平俊良,かたひらとしろう,katahira toshirou
Female,松井桂乃子,まついかのこ,matsui kanoko
Female,岩井寿英,いわいひさえ,iwai hisae
Female,照井己紀子,てるいみきこ,terui mikiko
Male,中川敬也,なかがわひろや,nakagawa hiroya
Male,本木敬雄,もときとしお,motoki toshio
Male,塙琢斗,はなわたくと,hanawa takuto
Male,瀬戸口昌秋,せとぐちまさあき,setoguchi masaki
Male,小山田浩修,おやまだひろのぶ,oyamada hironobu
Female,河合册加,かわいふみか,kawai fumika
Female,井出依那,いでえな,ide ena
Female,森崎茅夏,もりさきちなつ,morisaki chinatsu
Female,本庄砂智子,ほんじょうさちこ,honjou sachiko
Male,寺内立朗,じないたつろう,jinai tatsurou
Male,山地晃成,さんちこうせい,sanchi kousei
Male,松林喜映,まつばやしのぶあき,matsubayashi nobuaki
Male,村川裕宜,むらかわひろのり,murakawa hironori
Female,木原詠津子,きはらえつこ,kihara etsuko
Male,薄井徹郎,うすいてつお,usui tetsuo
Female,池上紘枝,いけがみひろえ,ikegami hiroe
Male,松島東彦,まつしまはるひこ,matsushima haruhiko
Male,馬場精二,ばばせいじ,baba seiji
Female,関根彰野,せきねあきの,sekine akino
Male,石倉賢祥,いしくらまさよし,ishikura masayoshi
Female,鷲見智夏,すみちなつ,sumi chinatsu
Male,島本正章,しまもとまさあき,shimamoto masaki
Female,吉井千郷,よしいちさと,yoshii chisato
Female,笹田早紀子,ささださきこ,sasada sakiko
Male,松永慎士,まつながしんじ,matsunaga shinji
Female,湯沢日美佳,ゆざわひみか,yuzawa himika
Male,助川則行,すけがわのりゆき,sukegawa noriyuki
Male,市橋善次,いちはしよしつぐ,ichihashi yoshitsugu
Male,勝俣兼士,かつまたけんじ,katsumata kenji
Female,碓井志布,うすいしほ,usui shiho
Male,高森和成,たかもりかずしげ,takamori kazushige
Female,井戸顕代,いどあきよ,ido akiyo
Female,三嶋佳与杏,みしまかよこ,mishima kayoko
